,Resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique Timestamp,Force.z
2022/10/20/21:27:16.006950,2022/10/20/21:27:16.00,2420142,1666326436,6324783,tool0_controller,-0.015207981,1.376975485,1.471543631,0.169366385,0.00262499,0.003117527,,#N/A
2022/10/20/21:27:16.008638,2022/10/20/21:27:16.00,2420143,1666326436,8109998,tool0_controller,-0.032857886,1.335364194,1.604351254,0.149428031,0.011356417,0.014528026,,#N/A
2022/10/20/21:27:16.010381,2022/10/20/21:27:16.01,2420144,1666326436,9893081,tool0_controller,-0.210590597,1.219232215,1.498707345,0.127801152,-0.004859486,0.025312047,,#N/A
2022/10/20/21:27:16.013506,2022/10/20/21:27:16.01,2420145,1666326436,11938799,tool0_controller,-0.525753224,1.003745074,0.543538896,0.140891408,-0.018741359,0.01678779,,#N/A
2022/10/20/21:27:16.014575,2022/10/20/21:27:16.01,2420146,1666326436,14081811,tool0_controller,-0.451375465,1.139325967,-0.023297731,0.177050704,-0.041900956,0.013580521,,#N/A
2022/10/20/21:27:16.016191,2022/10/20/21:27:16.01,2420147,1666326436,15904093,tool0_controller,-0.464652972,1.311518223,-0.151220406,0.183362076,-0.054881245,0.023661756,,#N/A
2022/10/20/21:27:16.017859,2022/10/20/21:27:16.01,2420148,1666326436,17279421,tool0_controller,-0.405514207,0.922181113,0.394799575,0.157784492,-0.03996099,0.024943915,,#N/A
2022/10/20/21:27:16.020253,2022/10/20/21:27:16.02,2420149,1666326436,18869196,tool0_controller,-0.358355076,1.253362313,1.472017971,0.158473726,-0.012367209,0.02992865,,#N/A
2022/10/20/21:27:16.020872,2022/10/20/21:27:16.02,2420150,1666326436,20648619,tool0_controller,-0.23420574,1.204140651,1.491107567,0.179600967,0.015453989,0.01053318,,#N/A
2022/10/20/21:27:16.022569,2022/10/20/21:27:16.02,2420151,1666326436,22051204,tool0_controller,-0.181142681,1.638458784,1.080648831,0.176508973,0.006499072,0.017309749,,#N/A
2022/10/20/21:27:16.023718,2022/10/20/21:27:16.02,2420152,1666326436,23408395,tool0_controller,-0.060750842,1.138653305,0.601914162,0.156890821,-0.011486182,0.013337098,,#N/A
2022/10/20/21:27:16.025368,2022/10/20/21:27:16.02,2420153,1666326436,24768205,tool0_controller,-0.150384846,1.078589624,0.627888379,0.14803262,-0.039490561,0.0183162,,#N/A
2022/10/20/21:27:16.026512,2022/10/20/21:27:16.02,2420154,1666326436,26105531,tool0_controller,-0.36136092,1.330583556,0.639267208,0.172770995,-0.048235685,0.009676089,,#N/A
2022/10/20/21:27:16.027640,2022/10/20/21:27:16.02,2420155,1666326436,27440046,tool0_controller,-0.228830335,1.638400035,0.10265135,0.207084107,-0.035732553,0.010083077,,#N/A
2022/10/20/21:27:16.029308,2022/10/20/21:27:16.02,2420156,1666326436,28868485,tool0_controller,-0.046209741,0.841800229,0.608482861,0.173969943,-0.025864233,0.018764956,,#N/A
2022/10/20/21:27:16.030433,2022/10/20/21:27:16.03,2420157,1666326436,30208996,tool0_controller,-0.092964402,0.524975241,1.17903234,0.143523899,-0.005166051,0.045595728,,#N/A
2022/10/20/21:27:16.032112,2022/10/20/21:27:16.03,2420158,1666326436,31537926,tool0_controller,-0.088051509,0.35401549,1.10231716,0.146536441,0.007051802,0.036587287,,#N/A
2022/10/20/21:27:16.033271,2022/10/20/21:27:16.03,2420159,1666326436,32892772,tool0_controller,-0.068793612,1.043059325,0.745094713,0.181910431,-0.009621491,0.016310371,,#N/A
2022/10/20/21:27:16.034373,2022/10/20/21:27:16.03,2420160,1666326436,34228534,tool0_controller,0.269959694,1.597656632,0.138307844,0.191544542,-0.03920903,0.003690842,,#N/A
2022/10/20/21:27:16.036080,2022/10/20/21:27:16.03,2420161,1666326436,35578552,tool0_controller,0.464337975,1.756057355,0.15353378,0.184453878,-0.052290365,0.006544088,,#N/A
2022/10/20/21:27:16.037208,2022/10/20/21:27:16.03,2420162,1666326436,36970360,tool0_controller,0.048616108,1.601719887,0.577025876,0.148926637,-0.034493588,0.019984634,,#N/A
2022/10/20/21:27:16.038908,2022/10/20/21:27:16.03,2420163,1666326436,38329907,tool0_controller,-0.352204553,0.753575188,1.008996959,0.148807975,-0.001049199,0.020163681,,#N/A
2022/10/20/21:27:16.040044,2022/10/20/21:27:16.04,2420164,1666326436,39677085,tool0_controller,-0.49471584,0.58462768,1.316294992,0.151208425,0.007086911,0.026917837,,#N/A
2022/10/20/21:27:16.041158,2022/10/20/21:27:16.04,2420165,1666326436,41020677,tool0_controller,-0.356938169,0.874412064,0.248481808,0.164603098,-0.005210048,0.024421356,,#N/A
2022/10/20/21:27:16.044116,2022/10/20/21:27:16.04,2420166,1666326436,42617005,tool0_controller,0.00423253,1.365639978,-0.186293823,0.187400924,-0.0476695,0.012831986,,#N/A
2022/10/20/21:27:16.044631,2022/10/20/21:27:16.04,2420167,1666326436,44302943,tool0_controller,-0.150292409,1.490751656,-0.021757854,0.18452829,-0.06421745,0.002732313,,#N/A
2022/10/20/21:27:16.046881,2022/10/20/21:27:16.04,2420168,1666326436,46275966,tool0_controller,-0.208492493,1.67629632,0.580387316,0.159260521,-0.041100623,0.01548178,,#N/A
2022/10/20/21:27:16.048566,2022/10/20/21:27:16.04,2420169,1666326436,48263099,tool0_controller,-0.335668008,0.789570868,1.221102111,0.149837293,-0.013735319,0.014586096,,#N/A
2022/10/20/21:27:16.052608,2022/10/20/21:27:16.05,2420170,1666326436,51255360,tool0_controller,-0.074163282,0.765797375,1.18592137,0.150171922,0.003356017,0.020292635,,#N/A
2022/10/20/21:27:16.052870,2022/10/20/21:27:16.05,2420171,1666326436,52673104,tool0_controller,0.047217731,1.20674394,1.356874841,0.157189561,-0.006434087,0.016270329,,#N/A
2022/10/20/21:27:16.054600,2022/10/20/21:27:16.05,2420172,1666326436,54276945,tool0_controller,-0.081916149,1.297982525,0.852521007,0.178954574,-0.020253167,0.009606468,,#N/A
2022/10/20/21:27:16.056786,2022/10/20/21:27:16.05,2420173,1666326436,56261251,tool0_controller,0.092410016,1.591239298,0.851663028,0.173303787,-0.04702259,0.01548857,,#N/A
2022/10/20/21:27:16.058475,2022/10/20/21:27:16.05,2420174,1666326436,58291598,tool0_controller,-0.060025957,0.733432886,0.428768756,0.159437975,-0.045351339,0.011295808,,#N/A
2022/10/20/21:27:16.060661,2022/10/20/21:27:16.06,2420175,1666326436,60279952,tool0_controller,-0.252812339,0.881302089,0.508575107,0.142647977,-0.038324995,0.027310257,,#N/A
2022/10/20/21:27:16.062931,2022/10/20/21:27:16.06,2420176,1666326436,62275845,tool0_controller,-0.075178252,0.736744376,1.242240072,0.156246785,-0.031574958,0.015979205,,#N/A
2022/10/20/21:27:16.065159,2022/10/20/21:27:16.06,2420177,1666326436,64509912,tool0_controller,0.089902757,1.213562158,1.489170968,0.166174691,-0.014069722,0.003937472,,#N/A
2022/10/20/21:27:16.066831,2022/10/20/21:27:16.06,2420178,1666326436,66243422,tool0_controller,0.029260721,1.600000987,1.224629448,0.165258983,0.001064208,0.006860594,,#N/A
2022/10/20/21:27:16.068539,2022/10/20/21:27:16.06,2420179,1666326436,68285524,tool0_controller,6.21E-05,1.308290792,0.90788776,0.153407307,-0.001695149,0.010205415,,#N/A
2022/10/20/21:27:16.070835,2022/10/20/21:27:16.07,2420180,1666326436,70285462,tool0_controller,-0.180466238,0.750780051,0.745324455,0.14661051,-0.020203497,0.015824672,,#N/A
2022/10/20/21:27:16.072563,2022/10/20/21:27:16.07,2420181,1666326436,72264589,tool0_controller,-0.209879834,0.658534531,0.323784039,0.1490749,-0.033812092,0.015712864,,#N/A
2022/10/20/21:27:16.075089,2022/10/20/21:27:16.07,2420182,1666326436,74278863,tool0_controller,-0.237662494,1.103665456,-0.086592565,0.169976188,-0.044606004,0.012101629,,#N/A
2022/10/20/21:27:16.076604,2022/10/20/21:27:16.07,2420183,1666326436,76300262,tool0_controller,-0.007907691,1.761414143,0.357662736,0.175779834,-0.048463816,0.004315249,,#N/A
2022/10/20/21:27:16.082629,2022/10/20/21:27:16.08,2420184,1666326436,80853080,tool0_controller,0.042926964,2.020166662,0.762960264,0.18156979,-0.025681189,0.006639859,,#N/A
2022/10/20/21:27:16.086183,2022/10/20/21:27:16.08,2420185,1666326436,85852221,tool0_controller,-0.042623613,1.124710699,1.455520068,0.15823311,0.000999134,0.004598091,,#N/A
2022/10/20/21:27:16.089508,2022/10/20/21:27:16.08,2420186,1666326436,88967161,tool0_controller,-0.247606842,0.88845307,1.390992342,0.126381489,0.016761582,0.02623468,,#N/A
2022/10/20/21:27:16.092358,2022/10/20/21:27:16.09,2420187,1666326436,92094076,tool0_controller,-0.517750338,0.449579314,0.684960733,0.128158731,-0.002176557,0.034008844,,#N/A
2022/10/20/21:27:16.095669,2022/10/20/21:27:16.09,2420188,1666326436,95146744,tool0_controller,-0.264529395,0.640605831,-0.252181326,0.158982214,-0.051904963,0.028938688,,#N/A
2022/10/20/21:27:16.097923,2022/10/20/21:27:16.09,2420189,1666326436,97483777,tool0_controller,0.035883259,1.279468875,-0.485226918,0.172874485,-0.087090294,0.021788326,,#N/A
2022/10/20/21:27:16.100123,2022/10/20/21:27:16.10,2420190,1666326436,99514495,tool0_controller,0.279464753,1.181649852,0.310678233,0.180089104,-0.070191493,0.002798486,,#N/A
2022/10/20/21:27:16.102452,2022/10/20/21:27:16.10,2420191,1666326436,101753872,tool0_controller,0.088484322,1.445768627,1.617075534,0.168209022,-0.007509134,0.000838983,,#N/A
2022/10/20/21:27:16.104757,2022/10/20/21:27:16.10,2420192,1666326436,104053948,tool0_controller,-0.234919105,1.570952928,1.926615422,0.159908934,0.053161774,0.017466559,,#N/A
2022/10/20/21:27:16.106415,2022/10/20/21:27:16.10,2420193,1666326436,106195163,tool0_controller,-0.372977742,0.747379206,1.704109892,0.142908027,0.043613669,0.025414301,,#N/A
2022/10/20/21:27:16.108066,2022/10/20/21:27:16.10,2420194,1666326436,107797457,tool0_controller,-0.583171209,0.456313814,0.25422261,0.12801645,-0.006511167,0.025356769,,#N/A
2022/10/20/21:27:16.109725,2022/10/20/21:27:16.10,2420195,1666326436,109188229,tool0_controller,-0.322251019,0.978120409,-0.868571978,0.142572278,-0.093526036,0.025289376,,#N/A
2022/10/20/21:27:16.110849,2022/10/20/21:27:16.11,2420196,1666326436,110590684,tool0_controller,0.179776184,1.422732112,-0.668466414,0.185013337,-0.121133593,0.005605114,,#N/A
2022/10/20/21:27:16.114301,2022/10/20/21:27:16.11,2420197,1666326436,111954093,tool0_controller,0.111424107,2.00850259,0.647339005,0.203355918,-0.05815848,-0.002022204,,#N/A
2022/10/20/21:27:16.115960,2022/10/20/21:27:16.11,2420198,1666326436,115357556,tool0_controller,-0.158907499,1.469981618,2.546374152,0.158780995,0.072031405,0.024127415,,#N/A
2022/10/20/21:27:16.117086,2022/10/20/21:27:16.11,2420199,1666326436,116806833,tool0_controller,-0.559083996,0.713895621,1.370430451,0.121784225,0.034601208,0.03447211,,#N/A
2022/10/20/21:27:16.118736,2022/10/20/21:27:16.11,2420200,1666326436,118206172,tool0_controller,-0.406979129,0.33476614,0.039345479,0.130838208,-0.053537559,0.022299473,,#N/A
2022/10/20/21:27:16.119895,2022/10/20/21:27:16.11,2420201,1666326436,119573823,tool0_controller,-0.157368815,1.432499676,-0.224093122,0.15806408,-0.116190815,0.02398722,,#N/A
2022/10/20/21:27:16.121542,2022/10/20/21:27:16.12,2420202,1666326436,120939279,tool0_controller,-0.070038469,1.873627471,-0.052783144,0.191159839,-0.084845858,0.00449364,,#N/A
2022/10/20/21:27:16.122665,2022/10/20/21:27:16.12,2420203,1666326436,122279887,tool0_controller,-0.261780579,1.718310229,0.801826569,0.219582651,0.002074072,0.003490204,,#N/A
2022/10/20/21:27:16.123806,2022/10/20/21:27:16.12,2420204,1666326436,123636557,tool0_controller,-0.157156512,1.383270461,1.563464457,0.181749757,0.050086558,0.019142176,,#N/A
2022/10/20/21:27:16.125427,2022/10/20/21:27:16.12,2420205,1666326436,124972242,tool0_controller,-0.442911549,0.66773341,1.696938589,0.142533361,0.042620363,0.02223844,,#N/A
2022/10/20/21:27:16.126560,2022/10/20/21:27:16.12,2420206,1666326436,126305614,tool0_controller,-0.33473296,0.936747138,0.905618663,0.131004555,-0.013608454,0.025712936,,#N/A
2022/10/20/21:27:16.128220,2022/10/20/21:27:16.12,2420207,1666326436,127639183,tool0_controller,-0.296425332,1.25261265,-0.057512712,0.157445056,-0.07075504,0.01352229,,#N/A
2022/10/20/21:27:16.129331,2022/10/20/21:27:16.12,2420208,1666326436,128990363,tool0_controller,-0.054944647,1.319087336,-0.434388549,0.178594434,-0.081309397,0.009501674,,#N/A
2022/10/20/21:27:16.130457,2022/10/20/21:27:16.13,2420209,1666326436,130329336,tool0_controller,-0.06655596,1.086265303,0.632564967,0.177203136,-0.049918133,0.023518504,,#N/A
2022/10/20/21:27:16.132694,2022/10/20/21:27:16.13,2420210,1666326436,132271347,tool0_controller,-0.157640309,0.9776746,1.75195835,0.171866629,0.009364851,0.031685791,,#N/A
2022/10/20/21:27:16.137369,2022/10/20/21:27:16.13,2420211,1666326436,134302097,tool0_controller,-0.274813597,1.253910983,1.564440142,0.176569609,0.036596417,0.029020703,,#N/A
2022/10/20/21:27:16.138862,2022/10/20/21:27:16.13,2420212,1666326436,138257691,tool0_controller,0.13133868,1.601754725,0.000314384,0.172857059,-0.052193076,0.008414865,,#N/A
2022/10/20/21:27:16.140589,2022/10/20/21:27:16.14,2420213,1666326436,140258774,tool0_controller,0.194513458,1.252829082,-0.448213025,0.156121336,-0.077316233,0.004324649,,#N/A
2022/10/20/21:27:16.142797,2022/10/20/21:27:16.14,2420214,1666326436,142359649,tool0_controller,-0.140101636,1.146267704,0.046615216,0.158818366,-0.065979361,0.019201297,,#N/A
2022/10/20/21:27:16.144464,2022/10/20/21:27:16.14,2420215,1666326436,144244407,tool0_controller,-0.160515676,0.791884573,0.672170966,0.154050038,-0.015655781,0.029730302,,#N/A
2022/10/20/21:27:16.147361,2022/10/20/21:27:16.14,2420216,1666326436,146283951,tool0_controller,-0.014470597,0.740870811,1.571643649,0.15681986,0.004558984,0.03268726,,#N/A
2022/10/20/21:27:16.148447,2022/10/20/21:27:16.14,2420217,1666326436,148292404,tool0_controller,0.250495635,1.593269661,1.393287702,0.172987146,0.004059618,0.026419649,,#N/A
2022/10/20/21:27:16.150735,2022/10/20/21:27:16.15,2420218,1666326436,150267899,tool0_controller,0.147434671,1.777552587,0.626569989,0.187520895,-0.00971858,-0.00182119,,#N/A
2022/10/20/21:27:16.152918,2022/10/20/21:27:16.15,2420219,1666326436,152305013,tool0_controller,-0.090764689,1.812210573,0.077500933,0.168715321,-0.037470736,-0.002386658,,#N/A
2022/10/20/21:27:16.154555,2022/10/20/21:27:16.15,2420220,1666326436,154293166,tool0_controller,-0.299202278,0.893787195,-0.273260244,0.136281035,-0.048959131,0.011281807,,#N/A
2022/10/20/21:27:16.156785,2022/10/20/21:27:16.15,2420221,1666326436,156285153,tool0_controller,-0.513036555,0.750546858,0.246309871,0.12300444,-0.047145996,0.039185566,,#N/A
2022/10/20/21:27:16.158473,2022/10/20/21:27:16.15,2420222,1666326436,158263538,tool0_controller,-0.758968313,0.455869492,0.664103995,0.143123497,-0.015767677,0.030813507,,#N/A
2022/10/20/21:27:16.160690,2022/10/20/21:27:16.16,2420223,1666326436,160260666,tool0_controller,-0.27604787,1.249055323,1.279936203,0.181230939,-0.009092757,0.028916539,,#N/A
2022/10/20/21:27:16.162944,2022/10/20/21:27:16.16,2420224,1666326436,162261448,tool0_controller,-0.174451359,1.237727238,1.085748097,0.19454707,0.006223905,0.007920371,,#N/A
2022/10/20/21:27:16.164591,2022/10/20/21:27:16.16,2420225,1666326436,164285726,tool0_controller,-0.054881101,1.42827105,0.846907221,0.168910955,-0.005619955,0.001508383,,#N/A
2022/10/20/21:27:16.168686,2022/10/20/21:27:16.16,2420226,1666326436,168006890,tool0_controller,-0.313245837,1.421764675,0.394058435,0.144163014,-0.023499587,0.014296271,,#N/A
2022/10/20/21:27:16.169804,2022/10/20/21:27:16.16,2420227,1666326436,169449059,tool0_controller,-0.378245493,0.933423875,0.406350319,0.13562484,-0.041748702,0.014617119,,#N/A
2022/10/20/21:27:16.170935,2022/10/20/21:27:16.17,2420228,1666326436,170761478,tool0_controller,-0.349067537,1.259086588,0.765827188,0.134319372,-0.030794043,0.027408361,,#N/A
2022/10/20/21:27:16.172651,2022/10/20/21:27:16.17,2420229,1666326436,172245917,tool0_controller,-0.248359984,1.150215812,1.200614339,0.162284606,-0.009740069,0.016581613,,#N/A
2022/10/20/21:27:16.174898,2022/10/20/21:27:16.17,2420230,1666326436,174243873,tool0_controller,-0.145003473,1.648441963,1.421103438,0.186589241,0.003604146,0.012694178,,#N/A
2022/10/20/21:27:16.176597,2022/10/20/21:27:16.17,2420231,1666326436,176249023,tool0_controller,-0.161116497,1.453620134,0.939771115,0.183022569,0.007101073,0.008148817,,#N/A
2022/10/20/21:27:16.179267,2022/10/20/21:27:16.17,2420232,1666326436,178535618,tool0_controller,-0.207188787,0.832293318,0.877968982,0.151205774,-0.021931163,0.014050132,,#N/A
2022/10/20/21:27:16.180581,2022/10/20/21:27:16.18,2420233,1666326436,180283956,tool0_controller,-0.259666256,0.567334175,0.489958486,0.126945959,-0.05110089,0.01751518,,#N/A
2022/10/20/21:27:16.182783,2022/10/20/21:27:16.18,2420234,1666326436,182452056,tool0_controller,-0.035315662,1.133516445,0.000884137,0.149271179,-0.051509151,0.011284815,,#N/A
2022/10/20/21:27:16.184471,2022/10/20/21:27:16.18,2420235,1666326436,184317988,tool0_controller,0.103626197,1.888218735,0.478983813,0.187872547,-0.037409377,-0.007212545,,#N/A
2022/10/20/21:27:16.186708,2022/10/20/21:27:16.18,2420236,1666326436,186245574,tool0_controller,0.087928147,1.996649971,1.055883554,0.190841291,-0.011864629,-0.002756902,,#N/A
2022/10/20/21:27:16.188394,2022/10/20/21:27:16.18,2420237,1666326436,188261613,tool0_controller,-0.044424151,0.918522787,1.344867477,0.147086136,0.016179367,0.00756887,,#N/A
2022/10/20/21:27:16.190641,2022/10/20/21:27:16.19,2420238,1666326436,190251147,tool0_controller,-0.553551014,0.302255594,1.174279115,0.114544643,0.010588084,0.029623795,,#N/A
2022/10/20/21:27:16.192881,2022/10/20/21:27:16.19,2420239,1666326436,192251548,tool0_controller,-0.686284569,0.349757388,0.315409549,0.134194214,-0.023283024,0.034688569,,#N/A
2022/10/20/21:27:16.194628,2022/10/20/21:27:16.19,2420240,1666326436,194276319,tool0_controller,-0.521885802,1.023834911,-0.306849894,0.176347141,-0.066306565,0.018253582,,#N/A
2022/10/20/21:27:16.199020,2022/10/20/21:27:16.19,2420241,1666326436,196271223,tool0_controller,-0.137754725,1.32078897,-0.233225868,0.19709791,-0.077770459,-0.002849323,,#N/A
2022/10/20/21:27:16.200704,2022/10/20/21:27:16.20,2420242,1666326436,200278516,tool0_controller,-0.341290782,0.607218728,1.001485677,0.154496161,0.002441148,0.012948797,,#N/A
2022/10/20/21:27:16.202904,2022/10/20/21:27:16.20,2420243,1666326436,202310894,tool0_controller,-0.178408781,0.314418935,1.310069924,0.13115124,0.012451482,0.023468685,,#N/A
2022/10/20/21:27:16.204623,2022/10/20/21:27:16.20,2420244,1666326436,204355478,tool0_controller,-0.352736656,0.97149201,1.131076143,0.143475211,0.004625756,0.037830071,,#N/A
2022/10/20/21:27:16.206872,2022/10/20/21:27:16.20,2420245,1666326436,206316416,tool0_controller,0.174406232,1.12612766,0.699120267,0.150206983,-0.041158162,0.01418974,,#N/A
2022/10/20/21:27:16.208532,2022/10/20/21:27:16.20,2420246,1666326436,208311856,tool0_controller,0.60573172,2.031507679,0.280188186,0.189838273,-0.066073423,-8.52E-05,,#N/A
2022/10/20/21:27:16.210907,2022/10/20/21:27:16.21,2420247,1666326436,210285287,tool0_controller,0.312381754,1.951049474,0.809874964,0.192424487,-0.055680843,-0.010242323,,#N/A
2022/10/20/21:27:16.212979,2022/10/20/21:27:16.21,2420248,1666326436,212292359,tool0_controller,-0.086190294,1.393659203,1.268774917,0.158852736,-0.000867818,0.010166257,,#N/A
2022/10/20/21:27:16.214645,2022/10/20/21:27:16.21,2420249,1666326436,214276444,tool0_controller,-0.398633173,0.498691177,1.721202739,0.123095738,0.023717086,0.026640577,,#N/A
2022/10/20/21:27:16.216901,2022/10/20/21:27:16.21,2420250,1666326436,216270628,tool0_controller,-0.409506264,0.349079018,1.14235986,0.128632312,0.006482561,0.033899857,,#N/A
2022/10/20/21:27:16.218527,2022/10/20/21:27:16.21,2420251,1666326436,218261147,tool0_controller,-0.391411483,1.040580384,0.41080662,0.168243601,-0.026840246,0.015261874,,#N/A
2022/10/20/21:27:16.220764,2022/10/20/21:27:16.22,2420252,1666326436,220227670,tool0_controller,-0.258853254,1.427956665,0.276244755,0.189721037,-0.056985932,-0.006209739,,#N/A
2022/10/20/21:27:16.222460,2022/10/20/21:27:16.22,2420253,1666326436,222231237,tool0_controller,-0.524603565,1.811031938,-0.086472282,0.179498235,-0.038165536,0.002207551,,#N/A
